tf	cell_type	estimate	std_error	t_value	pval	padj
NFKB2	VEC	0.0893606087460514	0.0376710135004296	2.37213179159707	0.0177409621735653	0.026772724734653
SMAD3	VEC	0.094718635658476	0.0419158133160335	2.25973512536484	0.0239005243959133	0.0357431265740685
JUND	VEC	0.102171580770473	0.0460045032756842	2.2209039006074	0.0264229111306801	0.039162528997258
USF2	VEC	0.0773894506865215	0.0349862441087151	2.2119965334388	0.0270329386183939	0.0397121045190565
TCF4	VEC	0.0828952661112797	0.0377493975874829	2.19593613167397	0.0281636147849775	0.0410101759149673
SP4	VEC	-0.0977105708540533	0.0446398810113008	-2.18886270842249	0.028674386703462	0.0413908538502147
CEBPD	VEC	-0.0853849861835784	0.0393692593163812	-2.1688237895817	0.0301649441826273	0.0431670752958287
E2F6	VEC	-0.0600281768472728	0.0278032989049435	-2.15903073417664	0.0309172988801359	0.0438655693513039
BMAL1	VEC	0.0570645265411701	0.0270272826158927	2.11136751526824	0.0348132903039176	0.0489746287326298
GATA3	VEC	0.0671547971497886	0.0340175393450481	1.97412271559742	0.0484483496067357	0.0675834120564548
HNF4A	VEC	-0.0584276516923936	0.0306608841928671	-1.90560883126737	0.0567849673577854	0.0785525381782698
IRF3	VEC	0.0606963051508775	0.0324466833307706	1.87064744128459	0.0614795291688722	0.0843438168763041
IRF8	VEC	-0.0335336129490507	0.0186561493040012	-1.79745629189721	0.0723516259261767	0.0984456549487322
NFE2L2	VEC	-0.0925761272332909	0.052770834333302	-1.7543047860221	0.0794680846707498	0.107249610206053
MYCN	VEC	0.0629459116848094	0.0366389383104818	1.7180058862896	0.0858862960846361	0.114976815726206
IRF2	VEC	0.0714860527424531	0.0425966625443529	1.67820783302024	0.0933981380186912	0.124032727288822
MEF2C	VEC	0.0775043999123655	0.0472959979593555	1.63870947345207	0.101366005026606	0.132494148302493
NR2F2	VEC	0.0292406682629785	0.0178188417993485	1.64099713057936	0.100890206035233	0.132494148302493
NFKB1	VEC	-0.0540575098508403	0.0341850119966173	-1.58132195057265	0.113897157267062	0.147710375830721
RBPJ	VEC	-0.073386989169374	0.0465455587728415	-1.57667006486114	0.114964193802688	0.147938419932141
KLF4	VEC	-0.0606666632819528	0.0421989738692741	-1.43763361331697	0.150629766791269	0.192342625287313
ESRRA	VEC	0.0322078073854659	0.022879504069345	1.40771440184402	0.159306778688205	0.200340342895773
FOXM1	VEC	-0.0466316189220078	0.0331016176378864	-1.40874139240361	0.159002796828344	0.200340342895773
STAT4	VEC	-0.0735700383887658	0.0538501993912748	-1.36619806835267	0.171966862616638	0.214635332288436
CDX2	VEC	-0.0387955964657807	0.0292977425752664	-1.32418381266455	0.18553072792009	0.229836573393544
RUNX2	VEC	0.048727471241526	0.0400574513656157	1.21643962809258	0.223901662479545	0.275316118308181
TP53	VEC	0.0415622771293614	0.0359743850594811	1.15532974533522	0.24803634253747	0.300793029382339
ATF1	VEC	0.04460271173355	0.038623070118065	1.15482046344856	0.248244849550485	0.300793029382339
TP63	VEC	-0.0529971331434807	0.0464519644557255	-1.1409018706624	0.25399085526749	0.305525231698575
IRF4	VEC	0.0305964534386208	0.0277794668565577	1.10140535081573	0.270797990331022	0.323399038812588
STAT5B	VEC	0.0393168788940038	0.0359459404122932	1.0937780022736	0.274129588682754	0.325039369438122
TCF7	VEC	-0.0323889677355989	0.0298822730545895	-1.083885676181	0.27849209737076	0.327870128819476
TFAP2C	VEC	-0.0327173806758735	0.0311621613235125	-1.04990730059496	0.293835113598018	0.34349738631881
NR3C1	VEC	-0.0284705678243611	0.0352322419941305	-0.808082773418283	0.4190992848397	0.486506862121609
MAX	VEC	0.0420214891379464	0.0526871568502112	0.797566079669338	0.425177858289285	0.490135586639037
ZBTB33	VEC	-0.0270099560143936	0.036548693327493	-0.739012904575605	0.459950010247075	0.526563460006996
JUN	VEC	0.0245146753782794	0.0391719753915064	0.62582178032295	0.531473714993552	0.603158573566253
SREBF2	VEC	0.0165242299101604	0.0265753125609164	0.621788732391508	0.534122351290597	0.603158573566253
FOXA2	VEC	0.0193926412461183	0.0322780796541325	0.600799101245031	0.548013720905457	0.614664038312877
CREB1	VEC	0.0210012009138792	0.0366693073490598	0.572718778513216	0.566872868597672	0.631549638840359
STAT6	VEC	-0.0214859581149899	0.0379915599047261	-0.56554556245839	0.571739940481632	0.632725534133006
SMAD4	VEC	-0.0199442213526101	0.0365156424334161	-0.546182951292095	0.584975904607636	0.64308609380707
ATF6	VEC	-0.0293937932023613	0.0597223919178387	-0.492173743523181	0.622628198060418	0.679975532092299
NFATC2	VEC	0.011159950504453	0.0304312672214497	0.366726446954756	0.713845823887416	0.774499390622948
RUNX3	VEC	0.0155348531752469	0.0432306132087132	0.35934843441258	0.719356688606829	0.775410456550219
