tf	cell_type	estimate	std_error	t_value	pval	padj
GATA4	Fibroblasts	-0.0677601891305146	0.0106064574109131	-6.38857881622149	1.73369735487455e-10	3.55300939394043e-10
RFX1	Fibroblasts	0.14766246769868	0.0246372528085943	5.99346318543969	2.1107410411546e-09	4.27296357111784e-09
GLI2	Fibroblasts	0.147841489272599	0.0248466860630769	5.95014920288695	2.75065693334701e-09	5.50131386669401e-09
E2F2	Fibroblasts	0.0442887051103015	0.00749020563827016	5.91288240258913	3.44946364532213e-09	6.81679720385087e-09
SPI1	Fibroblasts	0.0953969368375798	0.0161986583878966	5.88918752116281	3.98069354808602e-09	7.774060340968e-09
SREBF2	Fibroblasts	-0.0786677896760897	0.0134849999662045	-5.8337256116606	5.55448190280088e-09	1.07214418123831e-08
FOXA2	Fibroblasts	0.0582715061652576	0.0101077982504453	5.76500487261805	8.35845084320383e-09	1.59483085054234e-08
MITF	Fibroblasts	0.0998344660141837	0.0173870126957064	5.74189872414583	9.57978720739733e-09	1.80709622321359e-08
PPARG	Fibroblasts	0.096905791073225	0.0172417098079588	5.62042814503774	1.94557737257998e-08	3.62882970616041e-08
STAT3	Fibroblasts	-0.128827423297741	0.0230606932701204	-5.58645058015936	2.36596473378145e-08	4.36389050897468e-08
ATF4	Fibroblasts	-0.12501624881006	0.0227067157085915	-5.50569489724831	3.74967059413988e-08	6.84005844645297e-08
ESR1	Fibroblasts	-0.100451096808703	0.0183844206799846	-5.46392505683172	4.74635636593352e-08	8.56407779070614e-08
YBX1	Fibroblasts	-0.109813965029627	0.0202541458486286	-5.42180183012076	6.00970866750997e-08	1.07270068688888e-07
ATF1	Fibroblasts	0.0919716171327823	0.0170189467430454	5.40407220971918	6.6339228610141e-08	1.17152254779611e-07
SOX2	Fibroblasts	-0.0789882550520192	0.0146772125617017	-5.38169320093714	7.51197209514007e-08	1.31261828188763e-07
NR2F2	Fibroblasts	-0.0551175642308111	0.0102791330658503	-5.3620829575526	8.37309855849768e-08	1.44784829240689e-07
CEBPB	Fibroblasts	-0.0800134031842565	0.0149426818169398	-5.35468827915142	8.72202126181669e-08	1.49263456645523e-07
HIF1A	Fibroblasts	-0.106161147908094	0.0204232695930303	-5.19804859963867	2.04564887115487e-07	3.46507870011947e-07
PAX5	Fibroblasts	0.0569999582551097	0.0111476441506844	5.11318422840131	3.21455002266004e-07	5.39005357334915e-07
ZBTB33	Fibroblasts	-0.0865574152587515	0.0177039602475976	-4.88915553628726	1.02527457693986e-06	1.70195579772016e-06
RARA	Fibroblasts	0.0773599804555979	0.015876411164668	4.87263649531562	1.11468849245979e-06	1.8320622747359e-06
GATA1	Fibroblasts	-0.0430792364282312	0.00922039690989211	-4.67216724499285	3.01144966143455e-06	4.90098670390328e-06
NANOG	Fibroblasts	-0.0543822890590332	0.0118320572670928	-4.59618203592375	4.34513912673849e-06	7.00284558289892e-06
SOX10	Fibroblasts	0.061844087298171	0.0135745970198983	4.5558691140162	5.26629544559669e-06	8.40581773047165e-06
HNF4G	Fibroblasts	-0.0181677080724442	0.00419887273561467	-4.32680607781856	1.52461353090416e-05	2.41034139171514e-05
RUNX1	Fibroblasts	-0.0624830420481575	0.014564462486618	-4.29010285175768	1.79932203374483e-05	2.81780620378907e-05
RBPJ	Fibroblasts	-0.0934900035223085	0.0218182130938357	-4.28495235243266	1.84145345708198e-05	2.85683433528607e-05
ATF3	Fibroblasts	-0.0817606485409278	0.0192831045764506	-4.24001478687086	2.2511066993849e-05	3.46003437127679e-05
TAL1	Fibroblasts	0.0673282572542198	0.0159440550338709	4.22278128814723	2.43012702162161e-05	3.70092739072649e-05
SNAI1	Fibroblasts	0.0860487388838691	0.0206679453256048	4.1633910641938	3.15656819300247e-05	4.76354836398554e-05
SMAD1	Fibroblasts	-0.125653098044498	0.0304795244841889	-4.12254128536945	3.77133884490618e-05	5.64002025454438e-05
TP53	Fibroblasts	0.0752515870762144	0.018754524256951	4.01244979852389	6.04417843462812e-05	8.95833589418097e-05
NFATC2	Fibroblasts	0.0531025087914653	0.0135585388314432	3.91653624712989	9.03075747982665e-05	0.000132664224924887
HNF4A	Fibroblasts	-0.0595535146209044	0.0158738206035508	-3.75168121829365	0.000176446078154378	0.00025693025415462
FOXO1	Fibroblasts	-0.0773386738109109	0.0211266937040701	-3.66070881199984	0.000252554313156031	0.000364556660729576
GLI1	Fibroblasts	0.0847762051817446	0.02339678046441	3.62341328588785	0.000291892928182484	0.00041770884550252
POU2F2	Fibroblasts	0.043244870245957	0.0124019688221125	3.48693589431157	0.000490265672543844	0.000695590612327163
RXRA	Fibroblasts	-0.0463647911799783	0.0135864469674206	-3.41257661338228	0.000645556879500379	0.000908156288110702
JUND	Fibroblasts	-0.073357419094464	0.021759982987082	-3.37120755737784	0.000750660122043357	0.00104713932990922
STAT6	Fibroblasts	-0.0628258726936338	0.0194346058051663	-3.23268057626016	0.00122952407136541	0.00170084163205549
IRF3	Fibroblasts	-0.0520836232302552	0.0163016669411224	-3.19498756896264	0.00140183896608214	0.00192318403611268
PAX6	Fibroblasts	0.0616628774034585	0.0196608792048561	3.1363234960636	0.00171476943891052	0.00233321087589464
E2F3	Fibroblasts	-0.0281130148263707	0.0098839602126101	-2.84430675778153	0.00445803968413182	0.00601654136232425
FOS	Fibroblasts	-0.0478641206494063	0.0174262047708121	-2.7466749805199	0.00602888831032539	0.00806902269561376
E2F6	Fibroblasts	0.0349392463138511	0.0127324261127794	2.74411537945489	0.00607607130693807	0.00806902269561376
LEF1	Fibroblasts	0.0352471459190672	0.0130232988294921	2.70646833652067	0.00680953269694572	0.00897128910867453
STAT1	Fibroblasts	0.041033456368631	0.0161030802074916	2.54817437657307	0.0108406823739528	0.0141697108194974
SREBF1	Fibroblasts	-0.0338702194128226	0.0133272224779716	-2.541431229861	0.0110519338984269	0.0142451398372564
TCF7	Fibroblasts	-0.0407460614971267	0.0160363312169301	-2.5408593116429	0.0110700183072655	0.0142451398372564
MYCN	Fibroblasts	0.0444667320199069	0.0178499109260507	2.49114587765314	0.0127460440432491	0.0162757177783027
PPARA	Fibroblasts	0.0362983419513377	0.0160810784695298	2.25720818539101	0.0240122450422207	0.0304277303588446
JUNB	Fibroblasts	-0.0411817284619829	0.0206683881721752	-1.99249830799209	0.0463381067349255	0.0582736796818003
NFYB	Fibroblasts	-0.040725499463069	0.022204375968542	-1.8341204238645	0.0666598628324087	0.083199528046465
KLF5	Fibroblasts	-0.0178153581781429	0.0097590845064624	-1.82551531000123	0.067947135869898	0.0841733175701721
NFYA	Fibroblasts	-0.0396380847846114	0.0218623373804555	-1.81307625505985	0.069844020214752	0.0858822767085099
TFDP1	Fibroblasts	-0.0325768216452869	0.019079079687256	-1.70746294786152	0.0877608556856946	0.107119867969304
CEBPD	Fibroblasts	-0.0393891032781871	0.0237098075382449	-1.66130000062847	0.0966782714231048	0.117143015009018
TP63	Fibroblasts	-0.0388774468713541	0.0237579535660271	-1.63639712331736	0.101781659610588	0.122433010835925
SP4	Fibroblasts	0.0278176128437152	0.0173435899086619	1.60391320310349	0.108758434048357	0.129884173036167
RUNX3	Fibroblasts	-0.0321291373145187	0.0208153159562715	-1.54353349149324	0.122726685970389	0.145518784793461
NFKB1	Fibroblasts	-0.0233840447524032	0.015553898049771	-1.5034202151497	0.132755963791583	0.156294255243992
ESRRA	Fibroblasts	0.016889534307735	0.0113710725204134	1.48530706117781	0.137487703745783	0.160725062125352
PGR	Fibroblasts	0.0201131995108273	0.0152359878708628	1.32011128397468	0.186822023264475	0.216870320712607
