tf	cell_type	estimate	std_error	t_value	pval	padj
SMAD3	LEC	0.147569230621248	0.0526194085809098	2.80446387751278	0.00513864542070755	0.0142169189972909
RFX1	LEC	0.149164850728912	0.0531598987423311	2.80596566693857	0.00511494836102065	0.0142169189972909
PRDM14	LEC	-0.123336466128205	0.0440662370340852	-2.79888809277733	0.00522749878526707	0.0142256524320383
EGR1	LEC	-0.178506314207041	0.064875674522016	-2.75151380732795	0.00604036524205894	0.0161725908093836
E2F4	LEC	-0.181928131732856	0.0665232962365557	-2.7348033249273	0.00635324036062105	0.0164787171853608
THAP11	LEC	0.21806818653175	0.0795943596458113	2.73974421682813	0.00625924309686527	0.0164787171853608
FOSL2	LEC	0.15943393833804	0.0584813299261838	2.72623653633186	0.00651923743938113	0.0166491294605733
TBX21	LEC	-0.066096939585461	0.0243977200094904	-2.70914411509559	0.00686215633303277	0.0172593628982339
NR5A1	LEC	0.0478515664431184	0.0181721564464945	2.63323544368611	0.0085893880922296	0.0211408428613207
ZEB1	LEC	0.151643692484075	0.0576497790664354	2.63042972479255	0.00866010430463739	0.0211408428613207
SPI1	LEC	0.128480034477694	0.0498931311846333	2.57510465723718	0.0101651737629816	0.0244553455747095
KLF6	LEC	0.122363772500228	0.0486674452993131	2.51428386568619	0.0120850716320503	0.028658884156005
PAX8	LEC	-0.0617307452430079	0.0261426461478113	-2.36130439489485	0.0184036770408661	0.0430283153349826
SREBF2	LEC	0.0910608916309759	0.0390919380998697	2.32940335161534	0.0200380904878879	0.0455660687806767
SOX2	LEC	-0.105697614290249	0.0453038217667273	-2.33308383638126	0.0198432650231714	0.0455660687806767
SRF	LEC	0.152636741612721	0.0674107736006542	2.26427814813328	0.0237726306994972	0.053327793190764
NRF1	LEC	0.204554232481548	0.0919786878844011	2.22393075163924	0.0263780621087037	0.0583834441339308
GATA4	LEC	-0.0852612709589726	0.0387162987178857	-2.20220614527867	0.0278806845117536	0.0603179873494891
ATF3	LEC	0.142998901909135	0.064975202203618	2.2008227302011	0.0279788254572932	0.0603179873494891
TP53	LEC	0.130254612753641	0.0596052864109869	2.18528624886586	0.0291016420018378	0.0605980913015783
ARNT	LEC	0.157730010657085	0.0721605594809332	2.18582022910676	0.0290624163816993	0.0605980913015783
YBX1	LEC	-0.15115309443744	0.0692125525188313	-2.18389712467712	0.0292038994224474	0.0605980913015783
FOXO4	LEC	0.15996490235341	0.0739288701321679	2.16376771439127	0.030720796940768	0.0629586702736727
SPIB	LEC	-0.0972940791293499	0.0455957331060783	-2.13384175451232	0.0331009774814629	0.0670092958771079
MITF	LEC	0.105759751044369	0.0500313652540043	2.11386898013749	0.0347760441891547	0.0695520883783093
RUNX1	LEC	0.106118814328435	0.0509262265125596	2.08377532747814	0.0374366046075937	0.0739818614864352
E2F6	LEC	0.0926827355730332	0.0449401432404981	2.06235959411699	0.0394339621173621	0.0770122083703777
NFKB2	LEC	0.101857914235137	0.0497914517009653	2.04569079140068	0.0410506479860367	0.0792372972753732
NR2F2	LEC	-0.0604038263071976	0.0297515268298327	-2.03027651833414	0.0425953687862617	0.0812739220519477
ATF2	LEC	-0.135530346458832	0.0692617703930784	-1.95678432257308	0.0506536019631166	0.0955511127940609
SP1	LEC	-0.12101233183501	0.0630420323469068	-1.9195499784827	0.0552019366747414	0.102960915595585
NFYA	LEC	-0.14661483946638	0.0812493778648459	-1.80450414906888	0.0714561100239834	0.131796825155347
TP63	LEC	0.120924413885567	0.068045201241832	1.777118910352	0.0758556526743142	0.137197539837115
FOXA2	LEC	0.10242399777928	0.0576706138438214	1.776017124712	0.0760371907531001	0.137197539837115
TCF7	LEC	0.0745345103768596	0.0428611419902585	1.73897630617961	0.0823497747238162	0.146989920474769
KMT2A	LEC	-0.0800563572097145	0.0464077790427651	-1.72506331612944	0.0848281520047666	0.149802906731822
CTCF	LEC	-0.089565814457025	0.0531571038194039	-1.68492652950612	0.0923179148679003	0.159652102631866
BMAL1	LEC	0.0707776447638202	0.0420077907975424	1.68486948301887	0.0923289268232479	0.159652102631866
SOX10	LEC	-0.0647662696124174	0.0395658770050461	-1.63692238147931	0.10196450027948	0.174495948931894
LEF1	LEC	-0.0700218694297451	0.0438676340697293	-1.59620802248972	0.110761495028529	0.187616409946284
SREBF1	LEC	0.0624189132304188	0.0395746047109567	1.57724666326578	0.115058242124168	0.192925941339513
STAT3	LEC	0.101171937836329	0.0643612589185711	1.57193845391263	0.116284344875843	0.193032012493899
CEBPD	LEC	0.0821646823736577	0.0530535117666765	1.54871335822233	0.121770236022695	0.200137219601657
IRF2	LEC	-0.0860828138562802	0.0588351317293669	-1.46311925079473	0.143752151394389	0.23394957972028
ETS2	LEC	0.0657549659473207	0.0452890179880446	1.45189648326397	0.146847214150173	0.236666383970182
RFX5	LEC	-0.0773132242476195	0.0545375259662774	-1.4176151718988	0.156617797927188	0.249986100537626
STAT5A	LEC	0.069291964799762	0.0506818877297753	1.36719384189499	0.171874891825655	0.269695678051768
FOSL1	LEC	-0.083059684858753	0.0608002352872235	-1.36610795116787	0.172215312490888	0.269695678051768
SP3	LEC	0.0792814650315385	0.0583066535192681	1.35973272767814	0.174224104939744	0.269998563829832
ESRRA	LEC	0.0586440892481656	0.0432732584031619	1.35520391604901	0.175661716226638	0.269998563829832
KLF4	LEC	0.0823857803975097	0.062733727779754	1.31326135578536	0.189399186434086	0.288442797688608
ETS1	LEC	0.0820008226275416	0.0640965138100052	1.27933358233192	0.201079367927295	0.295390929875496
PGR	LEC	0.0616508612113304	0.0478150416239376	1.28936123691391	0.197573684805804	0.295390929875496
NR1H3	LEC	-0.0894079313531637	0.0694378245300575	-1.2875969539406	0.198187211710161	0.295390929875496
NANOG	LEC	0.0643095921029267	0.0502208022516068	1.28053693329579	0.200656290705911	0.295390929875496
CEBPA	LEC	0.0735560166560397	0.0584594809281151	1.25823930504084	0.208601886990022	0.301953171520037
IRF4	LEC	0.0550191885103276	0.0437831598844573	1.25662900200721	0.209184426053038	0.301953171520037
NFATC2	LEC	0.052363940608966	0.0419943903517896	1.24692703407074	0.212719172644632	0.304408471198353
IRF9	LEC	0.0622938691247073	0.0509053548833191	1.22371937623246	0.221349271001656	0.314051102446794
RARA	LEC	-0.0564699823340505	0.0485763584523984	-1.16249929251875	0.245312863727026	0.345101147277003
E2F3	LEC	-0.036486783444179	0.0340048672673451	-1.07298708615214	0.283538381787714	0.395524129216475
TCF7L2	LEC	0.0525304886822718	0.0494802598118792	1.06164536892064	0.288655621002003	0.399306942386105
GATA2	LEC	0.0601604711875409	0.0588114114292117	1.02293874140315	0.306586701686404	0.420606549421017
IRF8	LEC	-0.0317268735212125	0.0315867377563782	-1.00443653807858	0.315413680482194	0.429169434098723
MYCN	LEC	0.0601166260530992	0.0621314031366	0.967572322822467	0.333494313194378	0.446452064437635
FOXM1	LEC	0.0620983270655066	0.0638551924273551	0.972486726684799	0.331046007281567	0.446452064437635
HNF4G	LEC	0.0138308873149095	0.0144578982128517	0.956631946863147	0.338986599503893	0.45017420414117
JUND	LEC	-0.0681157471348523	0.0741517670700595	-0.918599108642896	0.358529043297058	0.471074282623537
KLF5	LEC	0.0432571900946579	0.0472742163533135	0.915027121155568	0.360400204175838	0.471074282623537
TEAD1	LEC	0.0389668809919301	0.0428774608211405	0.908796375664059	0.363678799373893	0.471645942938017
ESR2	LEC	-0.0558372397798607	0.0636603101771687	-0.877112279605046	0.380638445674732	0.486822074922484
