tf	cell_type	estimate	std_error	t_value	pval	padj
SREBF1	Mast	-0.202145221554185	0.0787524525999736	-2.56684350620787	0.010657540508553	0.0310377495512244
JUN	Mast	0.269310557365481	0.108003901407523	2.49352619540392	0.0130865590420159	0.0371971936544999
ATF3	Mast	0.262565308762489	0.105454635700794	2.4898413143967	0.0132206893109367	0.0371971936544999
NR5A1	Mast	0.100494791256842	0.0407466316187633	2.4663337131054	0.0141054592348285	0.0390251038830254
MXI1	Mast	-0.335335229230209	0.136518076272981	-2.45634306009172	0.0144971060329981	0.0394511410078309
TCF3	Mast	0.186039072995168	0.0761316837813446	2.44364847531134	0.015008621243839	0.0401843730076979
MAX	Mast	0.556201507500811	0.228676013060387	2.43226869341094	0.0154806598268817	0.0407903100200374
TP53	Mast	0.243799776260745	0.1030930963857	2.36485065254633	0.0185555688917411	0.0481285068129535
GATA3	Mast	0.182857660557952	0.0780598154007715	2.34253257734638	0.019685614318397	0.0502740304131369
STAT4	Mast	-0.322418467638659	0.142124682729031	-2.26856068522151	0.023873718089315	0.0600460182246407
TCF7	Mast	-0.129079861341062	0.0591384234496129	-2.18267335873505	0.0296914394855265	0.073563864993991
E2F4	Mast	-0.233987297151651	0.111527706630087	-2.09801944486975	0.0365848490429775	0.0893100726637391
MYC	Mast	-0.279514590588433	0.134815871063204	-2.0733062686469	0.0388391366101671	0.0934390822795325
FOXO1	Mast	0.220144336981798	0.106650293449901	2.06417000704466	0.0397020153811757	0.0941504936182167
ELK1	Mast	-0.327128536585839	0.159430500800718	-2.05185667073039	0.0408907568154777	0.0956037412868915
RBPJ	Mast	0.262391993394313	0.129944801628921	2.0192573316139	0.0441850476139918	0.100461637125907
USF1	Mast	-0.206462214617315	0.10253630793595	-2.01355226039817	0.0447841032970912	0.100461637125907
ZNF263	Mast	0.128025117340518	0.0635416583408556	2.01482178280199	0.0446502065916177	0.100461637125907
E2F3	Mast	-0.137383734980035	0.0684681516693953	-2.00653488710204	0.0455303763775473	0.100773899715638
RUNX1	Mast	0.178371139175074	0.0905062359045062	1.97081601496802	0.0494939812679569	0.106701310265985
BMAL1	Mast	-0.156619645245665	0.079459783899719	-1.97105551461509	0.0494664666659952	0.106701310265985
IRF2	Mast	-0.159151175988544	0.0811002534452369	-1.96240047629458	0.0504690055627467	0.107408396454051
SOX2	Mast	0.117201875613155	0.0605490241623525	1.93565259282952	0.0536759426786347	0.112787423856372
PPARA	Mast	-0.210384116158641	0.109668328048427	-1.91836713390707	0.0558379343327671	0.115863713740492
ATF1	Mast	0.2026869586373	0.106929857536454	1.89551322060072	0.0588077687135641	0.120519624771008
GATA1	Mast	-0.100788797939676	0.0546073507871825	-1.8457001939624	0.06573881706098	0.133081019903935
KLF4	Mast	-0.14350769746835	0.0787190181587891	-1.82303718751765	0.0691089544144135	0.138217908828827
IRF4	Mast	-0.122187895480987	0.0674111161128832	-1.81257784363601	0.0707117150584545	0.139739817853612
ERG	Mast	-0.131059325011596	0.0774100035757515	-1.69305411390848	0.0912914601925539	0.178286851670164
PGR	Mast	-0.149777393415184	0.0893761609701473	-1.67580920672137	0.0946249328217032	0.182441055779915
ZBTB33	Mast	0.171574260651622	0.102691541618412	1.67077305440762	0.0956166979087509	0.182441055779915
SP4	Mast	-0.162399651984078	0.0977180102415059	-1.66192139588919	0.0973800851068637	0.183694251451584
REST	Mast	0.0342811482426168	0.0215420542376898	1.59135929491064	0.112387354898928	0.209621358575529
SPIB	Mast	-0.170464301826957	0.108158191678235	-1.57606464366637	0.115870143917282	0.213716043225209
CTCF	Mast	-0.118520273099021	0.0759918227809054	-1.55964508761332	0.119703314613874	0.218359892592342
MYB	Mast	0.145327529519171	0.0942987163406335	1.5411400616972	0.124142123052697	0.223995569855953
IRF1	Mast	0.120314917208647	0.0845770239052434	1.4225484848396	0.155714169077636	0.276855548144206
FOXP1	Mast	-0.114788924239853	0.0808997567091173	-1.41890320699712	0.156773623647924	0.276855548144206
IRF9	Mast	-0.0985019015412747	0.070906590592823	-1.38917836434861	0.165618535955466	0.289396599669552
POU2F1	Mast	0.187404999785489	0.136081693048334	1.37715070695752	0.169302748468542	0.292752669226853
GLI2	Mast	0.101135349007273	0.0741650695017144	1.36365204922967	0.173510670710805	0.296935786989625
GLI1	Mast	-0.050929785142188	0.0395010196232555	-1.28932836741774	0.198093744761126	0.332157188185323
KLF5	Mast	-0.070542174333114	0.0546113685949301	-1.29171225970086	0.197267477006546	0.332157188185323
TAL1	Mast	-0.102534681224091	0.0826515510860828	-1.24056572292635	0.215556550745781	0.357823874237996
IRF3	Mast	-0.0864682877976652	0.0702955793167091	-1.23006721956286	0.219457693803967	0.360692843281768
