tf	cell_type	estimate	std_error	t_value	pval	padj
PAX8	Sweat gland	-0.097528724496413	0.0567935053794934	-1.71725136254097	0.0863207638793218	0.149262987541327
PGR	Sweat gland	0.110980039991257	0.0675307702910659	1.64339958677977	0.100693702016821	0.172321180771055
PPARG	Sweat gland	0.130096955083721	0.0801504744394353	1.62315888949637	0.104949890356633	0.177772263257155
TCF4	Sweat gland	0.157292613312465	0.099678232136739	1.57800364172481	0.11496057673732	0.192762179175708
GATA1	Sweat gland	-0.0548486758153938	0.0365543252972758	-1.50047020070376	0.133887683016703	0.217895640987967
ZEB1	Sweat gland	0.132714697345497	0.0884328007616752	1.50074063246239	0.133817704823318	0.217895640987967
BCL6	Sweat gland	-0.113398264875641	0.0752176193298608	-1.50760241929943	0.132051584981908	0.217895640987967
SMAD3	Sweat gland	0.0898969082527687	0.0605975251345228	1.48350791642403	0.138333855387525	0.222945825187661
MYC	Sweat gland	0.150555146973584	0.104302443224461	1.44344794157493	0.149286273374871	0.238283859425275
FLI1	Sweat gland	-0.102235401722208	0.0713302791787764	-1.43326793192515	0.152172452449443	0.24057740101531
TBP	Sweat gland	0.1858890268257	0.133531384213971	1.39209990160688	0.164279491225044	0.257267882484502
SRF	Sweat gland	0.125036225755875	0.0911179493126136	1.3722458275141	0.170372031416305	0.264315487991651
TAL1	Sweat gland	-0.0841813696956059	0.0625055646754602	-1.34678200465335	0.178432328039815	0.273969667883665
RELB	Sweat gland	0.0929067687096891	0.0692171130876698	1.34225142548222	0.179895745779033	0.273969667883665
SP3	Sweat gland	-0.0891424677798455	0.0678353978631415	-1.3140995790972	0.189189833451586	0.285504657754212
HIC1	Sweat gland	0.100323729162434	0.0798225312391999	1.25683472579689	0.209180780458098	0.312828914919317
ESR2	Sweat gland	-0.115522613124579	0.092492623661101	-1.24899271479054	0.212033534286251	0.314263988317122
ETS2	Sweat gland	0.067434765367045	0.0547143822261623	1.23248701023988	0.218129751126471	0.320438395460126
KLF4	Sweat gland	0.0941357857932671	0.0790146239773653	1.19137168608476	0.233861475921836	0.340535131605481
TWIST1	Sweat gland	-0.0880340215344693	0.0757508342865095	-1.16215250120549	0.245520541305489	0.354403563971402
STAT6	Sweat gland	-0.0880479297452356	0.0798188422310088	-1.10309705433224	0.270317147359715	0.386833159152695
IRF8	Sweat gland	-0.0379826803150058	0.035540526872413	-1.06871460998201	0.285521052928745	0.405098246035655
BMAL1	Sweat gland	0.0684561159556434	0.0652763223187672	1.04871281842975	0.294627422323539	0.414475865302605
SREBF1	Sweat gland	0.0681808885244709	0.0689885124603824	0.988293356283406	0.323308181577949	0.451001328923862
TBX21	Sweat gland	0.0610902239754359	0.062994047058604	0.96977773024494	0.33245076233875	0.456089475605227
