gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	direction
HSD3B7	69.4342732086518	1.90808401594483	0.499829940236874	3.8174664267622	0.000134829127601043	0.00311756359509362	Up in AD
GSR	15.684422979232	-5.27196191385566	1.38205402485541	-3.81458453797217	0.000136412234467674	0.00314805598457571	Down in AD
LINC01068	16.2267694729265	-4.07719184102965	1.06971882318633	-3.81146124818583	0.000138147715284449	0.00318194002631958	Down in AD
ARIH1	241.604877601854	-2.07679670412821	0.545021912795452	-3.81048294641253	0.000138695580054508	0.00318224849188647	Down in AD
DST	112.222005824456	-2.56705576612983	0.673614315206018	-3.81086878378576	0.000138479260939095	0.00318224849188647	Down in AD
CHST7	15.897001999572	-3.21239886541521	0.843948845067884	-3.80639049888956	0.000141009681394921	0.00322453060003452	Down in AD
TTC38	20.7467650705256	-3.78407832105955	0.994170445315956	-3.80626716363203	0.000141079983424419	0.00322453060003452	Down in AD
TMEM191C	15.2925817995269	3.53126419262941	0.928177003578083	3.80451592639824	0.000142081770792298	0.00324120637278675	Up in AD
PRSS3	314.518080893895	1.860837807095	0.489233507139431	3.80357800506224	0.000142621055606343	0.00324728782057425	Up in AD
BIRC5	17.1915869116032	-3.79536577452195	0.998503449067905	-3.80105424579645	0.000144081751703651	0.00327044081431455	Down in AD
RNASEK	66.0230987585385	-3.11211961715645	0.818790750524435	-3.80087295217141	0.000144187220987163	0.00327044081431455	Down in AD
PLA2G2F	66.3730488404303	2.30741768560478	0.60756901887361	3.79778694095129	0.000145993727046486	0.00330512034537939	Up in AD
ZYX	47.0770726489609	2.03108340885568	0.534980582096569	3.79655538318034	0.000146720595476703	0.00331527296192899	Up in AD
TRPS1	54.3885960549276	2.30622719481526	0.60780486626888	3.79435460754445	0.000148027991225793	0.00333847977181201	Up in AD
TMEM263	15.6126520726295	-3.30740716829782	0.871866923417507	-3.7934770541972	0.000148552364317646	0.00334397269242821	Down in AD
C6orf141	24.7126803558296	-2.61191913732621	0.688905082929403	-3.79140639552208	0.000149796605629543	0.00336075346057927	Down in AD
G3BP2	117.863914358491	-1.82074405838398	0.480242987442494	-3.79129754310468	0.000149862284814208	0.00336075346057927	Down in AD
FGD3	7.45073643406471	6.05757155631536	1.599901667313	3.78621491562599	0.000152959395891022	0.00342376031253814	Up in AD
RP11-350J20.12	10.0691141148416	6.52860053068154	1.72453266828835	3.78572157589881	0.000153263200366313	0.00342412418379373	Up in AD
PRX	12.638922910465	-3.7034607585604	0.979527408993568	-3.78086485845821	0.000156284496773802	0.00348508574453639	Down in AD
DLX2	9.58769845624905	-4.1953185724035	1.11014969881425	-3.77905662352069	0.000157423627364622	0.00349562406558208	Down in AD
RP2	42.442888574758	-2.139088101658	0.565993209445437	-3.77935294268616	0.000157236421907713	0.00349562406558208	Down in AD
ZNF420	32.8518801589622	-3.03616367621781	0.803490382291478	-3.778718131708	0.000157637732886931	0.00349562406558208	Down in AD
SETD5	142.243084034377	-1.77525213094421	0.469994948291142	-3.77717279174779	0.000158618689758869	0.00350863976729716	Down in AD
SMAD3	24.9780467574474	-4.17007671028587	1.1041102503499	-3.77686622233997	0.000158813976702483	0.00350863976729716	Down in AD
GPR68	16.5491024071133	5.25881095784169	1.39351242119434	3.77378118620178	0.000160791802219336	0.00354575700153306	Up in AD
ZNF850	10.3355879443332	-4.88020919372717	1.29369738406639	-3.77229578867011	0.000161752339833843	0.00356034540247949	Down in AD
MVP	140.045708683217	1.4180281402196	0.376005964833138	3.77129160929373	0.000162404752036121	0.00356811030857219	Up in AD
ZNF77	38.5317942731568	-2.4667878738646	0.654456463334955	-3.769216154264	0.000163761023755775	0.00359128226682094	Down in AD
FAM58A	60.8822916945702	2.07733003334131	0.551459288420348	3.7669689802339	0.000165241522981996	0.00361708833762796	Up in AD
DENND2D	47.957943011164	2.25429014336023	0.599073270251594	3.76296232080843	0.00016791250819302	0.00366881127993116	Up in AD
AK1	98.2924374255265	1.76562162046382	0.469404054471756	3.76141109912388	0.000168957473440559	0.00368488203979886	Up in AD
CCNL1	320.470094115677	-1.46281989586543	0.389109149236165	-3.75940760770338	0.000170316159690675	0.00370772363728803	Down in AD
UBB	1391.41488604295	-1.27177409869514	0.338460461677958	-3.75752633672532	0.000171601311012963	0.00372888396266855	Down in AD
DSEL	20.0846025234859	-2.83751201983452	0.755559003412367	-3.75551347680238	0.000172986451809789	0.00374531394209267	Down in AD
PELI1	181.070416333002	-2.20813987660906	0.587942650148332	-3.75570623436141	0.000172853352640864	0.00374531394209267	Down in AD
FBXO2	48.4110845990742	1.88435178740961	0.501823707061631	3.75500750740376	0.000173336282597798	0.00374607704750378	Up in AD
RHOG	87.559738519451	1.59399654239069	0.425040906149684	3.75021914203557	0.000176680096812259	0.00381142498702967	Up in AD
KDM6B	319.625638923863	-2.67121894641925	0.712437129683012	-3.74941006739468	0.00017725104626045	0.00381682723122865	Down in AD
RP5-832C2.5	25.3512565027581	-2.8337839124467	0.756415863404341	-3.74633062253998	0.00017944006276602	0.00385698965237865	Down in AD
AGTRAP	44.8475026999844	2.16145534221958	0.577280382028623	3.74420369981049	0.000180966794813943	0.00388279746422419	Up in AD
CHD3	56.1893765378195	-2.22202990277702	0.593926492988703	-3.74125405922797	0.000183104306172251	0.00391455310215289	Down in AD
PTK2B	52.313022411776	-2.30974423537811	0.617310477526162	-3.74162487025052	0.000182834292680747	0.00391455310215289	Down in AD
MSL2	70.9728997391345	-2.42618280517704	0.648815955117662	-3.73940065135583	0.000184459531129688	0.00393645895464574	Down in AD
CACNA1H	22.075888395483	-3.73905025067419	1.00050514290127	-3.7371624495919	0.000186108689235452	0.00396377881509707	Down in AD
LDHB	72.5226881145481	-2.30818277207941	0.617696009789223	-3.7367616683602	0.000186405453178901	0.00396377881509707	Down in AD
ABO	14.1541760355752	3.58353107813311	0.959971642586494	3.7329551407142	0.000189246309385112	0.00398857531355382	Up in AD
CTC-526N19.1	143.888365475347	2.25451672887978	0.6038781462195	3.73339678376157	0.000188914631384826	0.00398857531355382	Up in AD
IGFBP2	23.0378980158469	-3.92394624116943	1.05110773040383	-3.73315325124844	0.00018909745891272	0.00398857531355382	Down in AD
PPAT	51.7758262925399	-2.47120534001847	0.661754684802664	-3.73432239585185	0.000188221259900469	0.00398857531355382	Down in AD
ZBTB16	8.76449509977466	-5.16817731861459	1.38407312980768	-3.73403486225666	0.000188436393377803	0.00398857531355382	Down in AD
TMEM2	26.2778276436422	-2.78924286227545	0.747423006006166	-3.73181296248786	0.000190106635669741	0.00399962865292451	Down in AD
SENP3	40.5629205403792	-2.13646262341038	0.572581543182212	-3.73128098320574	0.000190508593514231	0.00400101645779094	Down in AD
BOK	82.0537848798103	1.49827468330937	0.401835838055325	3.72857406288159	0.000192566316000397	0.00403711213192381	Up in AD
INAFM1	70.4830415153179	1.61522792434786	0.433286870423369	3.72784876396002	0.0001931212049001	0.00404162971520279	Up in AD
OLFM1	29.5989741068083	3.51604835950208	0.944216480681194	3.7237735534604	0.000196266981674033	0.00410025827679716	Up in AD
CLP1	65.5173607192869	-1.94028259800503	0.521456573962606	-3.72089008919882	0.000198521832291684	0.00413707061974802	Down in AD
NOD2	45.8722889061149	1.91216141763913	0.513938272251033	3.72060521833473	0.000198745915710373	0.00413707061974802	Up in AD
SREBF1	127.424929723186	1.77398609606059	0.476853363578976	3.72019205809121	0.000199071335666411	0.00413707061974802	Up in AD
GPR84	10.435747550094	-3.73062727121165	1.00311294849999	-3.71905005990629	0.000199973420903411	0.00414857751936902	Down in AD
CD55	430.673791327008	-1.59995690734488	0.430332699433542	-3.71795336364387	0.000200843335133483	0.00415937814742524	Down in AD
EFNB1	333.86348413507	-1.92263770669822	0.518087851719514	-3.71102642209628	0.000206420554385434	0.00426745826670442	Down in AD
IDI2-AS1	7.19736670963734	-5.6202355582884	1.51488304639304	-3.71001284334804	0.00020724873325959	0.0042730381888628	Down in AD
RSBN1L	110.931388156749	-1.63213599902379	0.439950400207081	-3.70981819372266	0.000207408135132911	0.0042730381888628	Down in AD
MAFG	126.424106246918	-2.22805590344075	0.600880896041298	-3.70798259375452	0.000208917012694957	0.00429669047870735	Down in AD
ABI2	83.4646895635101	-1.99359310899696	0.53772597528723	-3.70745175166975	0.000209355287159048	0.00429828061981025	Down in AD
MLIP	8.88945719441539	5.34006696090052	1.44099245209325	3.70582576830525	0.00021070311280491	0.00431850717260047	Up in AD
UBXN7	137.509487943911	-1.71856068405314	0.464006278873392	-3.70374445842803	0.000212440265341041	0.00434663003381635	Down in AD
HBP1	224.694221339062	-1.64970443736746	0.445613559349264	-3.7020965874031	0.000213825181124926	0.00435998331649936	Down in AD
ZNF12	109.371606152213	-1.94929073401384	0.526504909098431	-3.70232204928866	0.000213635197447997	0.00435998331649936	Down in AD
TRA2A	256.712401189069	-1.62572323801581	0.439234219648939	-3.7012672630907	0.00021452537064426	0.00436678310022537	Down in AD
MVK	45.5418426128006	2.00447581602631	0.54171384964134	3.70024841962862	0.000215388516405563	0.00437687108081474	Up in AD
FXR1	209.353234914377	-1.83218555895989	0.495316487746199	-3.69901992824172	0.00021643360861013	0.00439061569221369	Down in AD
CDK11A	36.8762971605249	-2.22310883592685	0.601113922340463	-3.69831533309207	0.000217035162695949	0.00439533115201252	Down in AD
GAS1	29.2603688433014	-2.38525818336239	0.645743463609685	-3.6938169997554	0.000220912811556869	0.00446626444824992	Down in AD
ARL4C	15.7260325306435	-3.82998686890004	1.03719634516395	-3.6926343664416	0.000221943008781112	0.00446953930789787	Down in AD
B3GNT2	50.7628878721077	-2.9843623347826	0.808250373184155	-3.69237359337739	0.000222170775441292	0.00446953930789787	Down in AD
DUSP22	147.094136364327	1.58391008179785	0.428971983948174	3.69233922276195	0.000222200812082259	0.00446953930789787	Up in AD
IDH2	184.482815739762	1.62438781840268	0.44016132284378	3.69043742396058	0.000223868756745851	0.00447770486391089	Up in AD
MAP7D1	157.608957987996	1.35491493454008	0.367121514728845	3.69064432396672	0.00022368673000718	0.00447770486391089	Up in AD
PPAN	54.8305117765335	1.6944295871553	0.459174790840011	3.69016248486883	0.000224110858153417	0.00447770486391089	Up in AD
TCP1	454.916235092808	-1.27418865081509	0.345212628550171	-3.69102560403553	0.000223351650837648	0.00447770486391089	Down in AD
ZBTB11	114.750476524673	-2.54758818710473	0.690516444309016	-3.68939539108883	0.000224787633236959	0.00448370374637471	Down in AD
ANXA8L1	78.2852459054979	-2.24988132329477	0.610116636775919	-3.6876249354287	0.000226356963444525	0.00450013647353733	Down in AD
HIST2H2BE	139.494318503484	-1.88270702910758	0.510548928722724	-3.68761331811563	0.000226367294898292	0.00450013647353733	Down in AD
SCAND1	191.500273028025	1.50248425821082	0.407608310171254	3.6860981994689	0.000227718512601598	0.00451945341343304	Up in AD
FBXO33	85.3176005503398	-1.81730106510545	0.493272142586588	-3.6841753429983	0.000229444261635197	0.00454612690108473	Down in AD
HERPUD1	357.127700640098	-1.38645558154176	0.376381999230461	-3.68363945240862	0.000229927402006783	0.0045481320649448	Down in AD
KIF1BP	82.6180640831384	-1.81545698619319	0.493145134207685	-3.68138476943508	0.000231970624547365	0.00458093896701497	Down in AD
NUCKS1	307.426814076557	-1.10698190311319	0.300880741783624	-3.67913844053624	0.000234023211870908	0.00461382186582578	Down in AD
ZNF451	102.305961040735	-2.26636937033126	0.61622674536421	-3.6778172764828	0.000235238375043969	0.00463011333888195	Down in AD
BCR	48.5754513486952	1.9142195371984	0.520724807837456	3.67606748975155	0.000236856886369337	0.0046466092304548	Up in AD
REST	123.024222215629	-1.39873668418194	0.380493972077366	-3.67610734158369	0.000236819908375911	0.0046466092304548	Down in AD
AXIN2	25.1253224309071	-2.30439010774	0.627065917154361	-3.67487698613468	0.000237964040641009	0.00465975932432616	Down in AD
MEG3	15.5763642921109	-4.82404402159358	1.31284143138435	-3.67450623226202	0.000238309827722089	0.00465975932432616	Down in AD
BIK	18.1810967735345	3.51431182775272	0.956593807920582	3.6737764750872	0.000238991820250159	0.00466543376317852	Up in AD
CTU1	48.3223769317488	1.87607539699036	0.51085251747277	3.67244034789426	0.000240245242272996	0.00467546186561612	Up in AD
SPHK2	33.8180678452416	-2.58636937633204	0.7042737893852	-3.67239192387073	0.000240290784494211	0.00467546186561612	Down in AD
FAM46C	19.2285699624942	-3.48434746315125	0.948935477403697	-3.67184866212872	0.00024080227119774	0.00467777071031434	Down in AD
SRSF10	197.83581179914	-1.53438412317544	0.418119929707415	-3.66972252255268	0.0002428138920137	0.00470342131195367	Down in AD
TMEM102	22.1212322542015	2.73332422669244	0.744852412726256	3.66961854454914	0.000242912672728544	0.00470342131195367	Up in AD
RP11-411K7.1	83.8024862539926	1.75651647278594	0.479180269043223	3.66566944898037	0.000246692401890233	0.00476734963663294	Up in AD
TRIB1	187.449615170769	-2.12948426377422	0.580979433553637	-3.66533502012102	0.000247015008884995	0.00476734963663294	Down in AD
VSNL1	47.7939118838922	2.50408548990441	0.683262134150596	3.66489721110828	0.000247437939750212	0.00476778476787301	Up in AD
CDCA5	8.03054424623677	-5.07989292709572	1.38724121661325	-3.66186706843785	0.000250383779826095	0.00480910058270412	Down in AD
MTFR2	12.060517019153	-4.46013213323404	1.21799607021426	-3.66186085678377	0.000250389852307403	0.00480910058270412	Down in AD
XAF1	11.9735741261673	4.55417065881303	1.24454795041493	3.65929706227445	0.000252908032649344	0.00484964388532752	Up in AD
ATP10B	40.8011958093915	2.02226717681719	0.552970482582518	3.65709787504872	0.000255086997469766	0.00488356264609321	Up in AD
BOC	47.2069533322222	-2.71103701613693	0.741524574138039	-3.65603125060054	0.000256150142210099	0.0048921928523959	Down in AD
IRF6	361.775067997057	-1.59043139451943	0.435089623734851	-3.6554109952497	0.000256770283233745	0.0048921928523959	Down in AD
RGS10	48.2949265457456	1.6916175767446	0.462744174006758	3.65562155455662	0.000256559605068126	0.0048921928523959	Up in AD
RP11-245J9.6	4.94679473158334	-6.04833694235863	1.65858343662908	-3.64668837803621	0.00026564175261008	0.0050531341694582	Down in AD
ALOX15B	6.67993366332314	5.93896388167531	1.62933547116971	3.64502214968148	0.000267368773072824	0.00507787456100667	Up in AD
ARID4B	193.537767016618	-1.92187697028904	0.527943289907974	-3.64030949351406	0.000272310524592927	0.00515165980921301	Down in AD
KAZALD1	11.2940296240838	3.90182208943441	1.07188466385167	3.64015105451156	0.000272478143902258	0.00515165980921301	Up in AD
NCAPG	5.70381598946468	-6.28405410472968	1.72634981203186	-3.64008155295799	0.000272551703040326	0.00515165980921301	Down in AD
CINP	59.3743571540667	1.79987348602493	0.494592433779346	3.63910436775488	0.000273587909980632	0.0051630504469879	Up in AD
RRP7A	72.026744858831	1.61867002970884	0.44499831346009	3.63747452686473	0.000275324411774474	0.00518759983451019	Up in AD
PRR19	7.77619703809449	-5.02038064019501	1.38122234644979	-3.63473748676242	0.00027826382911017	0.00523470091160175	Down in AD
BEX4	43.075710734515	-1.84149620406976	0.506703340029936	-3.63426892737862	0.000278769972548269	0.00523595084085928	Down in AD
RP11-227G15.11	11.8784834843851	-5.12067637727936	1.40917482286634	-3.63381199705485	0.000279264384908787	0.00523697684329737	Down in AD
MAP1LC3B	443.32347244344	-1.62212867207252	0.446701828113342	-3.63134549711523	0.000281947431557485	0.00527897801098511	Down in AD
BCL2	25.8776742466778	-2.51677905098487	0.693468097793946	-3.6292643583623	0.000284230052710845	0.00531336180169661	Down in AD
RYBP	143.622809985175	-2.08938052668328	0.576271331742316	-3.62568882329472	0.000288192223399247	0.00537898588752074	Down in AD
FAM184B	13.8520195542372	-3.96872024367258	1.09493097036817	-3.62463054847932	0.000289374820755015	0.00538418025867299	Down in AD
PSORS1C1	30.2329745937459	2.2106364556147	0.609853946766449	3.62486209581143	0.000289115684160539	0.00538418025867299	Up in AD
MED13	201.393107946258	-2.04627959723154	0.564729158150595	-3.62347076947967	0.000290676067040505	0.00539995414402237	Down in AD
CPTP	66.7006033901304	2.27248216896208	0.627460655023295	3.62171261380159	0.000292659135862652	0.00541575653622518	Up in AD
CTSB	149.39161889812	1.71554050342002	0.47370892207672	3.62150768851716	0.000292891099204654	0.00541575653622518	Up in AD
GSDMA	17.871137976187	5.34066479056436	1.47452680465831	3.62195164827943	0.000292388780361815	0.00541575653622518	Up in AD
STX19	17.5581797046849	3.02012441741025	0.834667961295238	3.61835431268216	0.000296482320324087	0.00546119322318326	Up in AD
TGIF2	9.9489165851351	-6.10701353261652	1.68788608019801	-3.61814319358572	0.00029672422030564	0.00546119322318326	Down in AD
ZBTB2	38.3239511574835	-1.77831956517958	0.491475689303762	-3.61832661082138	0.000296514050548089	0.00546119322318326	Down in AD
CREBBP	147.888472625537	-2.00872916777414	0.555316395608755	-3.61726969284259	0.000297727042337425	0.00547119385826244	Down in AD
GATB	73.6751928468198	2.56516496120681	0.709315359696243	3.61639562169543	0.000298733695948021	0.00547280130976774	Up in AD
SQLE	248.075499753298	1.60724262219056	0.444387911928667	3.61675594463189	0.000298318332269988	0.00547280130976774	Up in AD
PDLIM7	36.6634945275691	2.17419928374191	0.601475256478887	3.61477759944765	0.00030060556334889	0.00549863448288569	Up in AD
ZDHHC24	47.9398357498552	1.94385393017974	0.538311972471588	3.61101745750665	0.000304998128872892	0.00557042594880122	Up in AD
EDIL3	27.8555576153765	-2.74645981909759	0.7614578280573	-3.6068442898599	0.000309943524666956	0.00565207885411044	Down in AD
SSR3	167.324290633009	1.38383620900633	0.383880375011766	3.60486312686318	0.000312317484675623	0.00568666147938428	Up in AD
CACNA2D1	30.803169060971	-2.42727530701018	0.673916965883439	-3.60174239541255	0.000316091504910831	0.00573783176902161	Down in AD
CRB3	95.2024957133035	1.55031444805972	0.430408034042793	3.60196447426347	0.000315821531798242	0.00573783176902161	Up in AD
HOMER3	89.0690212088749	1.58503908640296	0.440422880818869	3.59890268065985	0.000319562739654776	0.00579201385663482	Up in AD
SOX6	14.4249494623615	-3.31642690806676	0.921992011839739	-3.59702347252355	0.000321879447203675	0.00582513747310238	Down in AD
RABIF	62.8314989061633	1.80555555324631	0.502141597251249	3.59570998126826	0.000323508056795437	0.00584027438099083	Up in AD
VIL1	5.10028554127956	-6.11966796033059	1.70200776755918	-3.59555818544043	0.000323696766161735	0.00584027438099083	Down in AD
PTDSS2	22.4689247551071	2.44537132291591	0.680959646818379	3.59106642271876	0.000329327684229388	0.00593288058064078	Up in AD
BAG4	56.8330197711942	-1.81776521536659	0.506330544795873	-3.59007615489487	0.000330581364546265	0.00594646962087148	Down in AD
IRF1	102.710367131025	-2.75112836598434	0.76652865002242	-3.5890744147709	0.000331854111693323	0.00596036012374673	Down in AD
CLDN8	13.5649503764641	-3.069886706924	0.855597108392977	-3.58800500470368	0.000333217895470223	0.00597584141454731	Down in AD
GPAT3	15.8099110442613	-3.4700859847896	0.968000408492774	-3.58479805829081	0.000337339119641379	0.00604065298750306	Down in AD
RGS2	146.030024984004	-2.24388694748408	0.626016258061355	-3.58439085021999	0.000337865818833581	0.00604100025626168	Down in AD
HSD17B2	18.5351596300581	4.25284153289772	1.18736309807214	3.58175316363027	0.000341296185296587	0.00609318586883322	Up in AD
CTSA	172.258798890863	1.59826782071751	0.446347572031112	3.58076960841204	0.000342583638939461	0.00610701492887889	Up in AD
KDM5A	220.375602282747	-1.70283608716955	0.475658140454988	-3.57995783598008	0.000343649653329696	0.00611686109394622	Down in AD
CIDEA	14.5529788792	4.35440946359161	1.21678301510427	3.57862446265202	0.000345407367685472	0.00613897154387852	Up in AD
NXF1	238.629155027745	-1.63816038980565	0.457812663297914	-3.5782330222256	0.000345924977241743	0.00613900838896375	Down in AD
TMEM40	287.982315597333	1.45488883315549	0.407104852058027	3.57374476329777	0.000351911976928904	0.00623596401974611	Up in AD
NEMP1	20.1781351024793	-3.32531754894033	0.93163595611942	-3.5693314830735	0.000357893345573014	0.00633253188571092	Down in AD
CDR1-AS	24.0192079866374	-3.90891796402112	1.09642020311893	-3.56516411582132	0.000363628579055905	0.00637715628777278	Down in AD
RB1CC1	251.937460629406	-1.64599719634369	0.461657072601322	-3.56541098150821	0.0003632864559214	0.00637715628777278	Down in AD
RP11-328C8.4	8.86250545870993	-4.69085597520051	1.3156723752254	-3.5653678404526	0.000363346221997535	0.00637715628777278	Down in AD
SLC1A6	103.802433901817	2.05965865328468	0.57760599600063	3.5658540035004	0.000362673240743336	0.00637715628777278	Up in AD
UBE2J2	107.15477986841	1.40822073210239	0.39483736337582	3.56658427678233	0.000361664534812365	0.00637715628777278	Up in AD
ZFP36L1	1154.49429497632	-1.33536666656149	0.374530482687148	-3.56544187533314	0.000363243662369186	0.00637715628777278	Down in AD
ITGA10	11.7894508545138	-3.74025714389021	1.0498053243367	-3.56281022507999	0.000366905925047932	0.0064251702286335	Down in AD
TST	47.0512930376479	1.91383301136489	0.537462126291742	3.56087046462141	0.000369627407981599	0.00646332331019807	Up in AD
MRPL54	142.269527571524	1.38246199205526	0.38832328398653	3.56008009064739	0.000370741704263388	0.00647330236710913	Up in AD
PRR34-AS1	46.8037393131048	1.88154807403695	0.528983297569439	3.55691395679646	0.000375236991206692	0.00654219925518198	Up in AD
CST3	792.915783957222	1.3566776319874	0.38162683126318	3.5549849246627	0.000378000761819286	0.00658075010488898	Up in AD
PTPMT1	45.0572812370057	1.79575112578893	0.505590768965419	3.55178780155252	0.000382623295325182	0.00665150102296681	Up in AD
FUS	705.798950438672	-1.46413516787943	0.412475798541917	-3.54962684612062	0.000385777559956883	0.00669655857721072	Down in AD
HBEGF	267.608854323403	-2.47247430738249	0.696742262569429	-3.54862111889777	0.000387253853786781	0.0067124001323042	Down in AD
GLI3	15.235204193934	-2.70860176270896	0.763400986663	-3.54807212726942	0.000388061937279385	0.00671663015860889	Down in AD
HIP1R	81.6650817331925	1.5587474440365	0.439695363025694	3.54506227518578	0.000392520336472044	0.00678393638129041	Up in AD
GABRE	41.9822847253689	-1.92148476223126	0.5425872584746	-3.54133778893595	0.000398103559949916	0.00687045969838204	Down in AD
CLN3	61.3784176371863	1.6569143826	0.468122676455739	3.53948754447203	0.00040090468858349	0.00690878875781795	Up in AD
TMC5	12.961012209707	-3.1543010352515	0.891520275441329	-3.53811474864105	0.000402994883799941	0.00693477323163251	Down in AD
COL9A3	35.148362044773	2.32901013578563	0.658395965997976	3.5374003731256	0.000404086602636535	0.00694352563376026	Up in AD
RP11-69E11.4	22.5565122899339	-2.54670493740008	0.720312155892672	-3.53555735047118	0.000406915907798386	0.00698206719029277	Down in AD
CWC25	163.918806690981	-1.50951203783302	0.42715601570871	-3.53386580621727	0.000409528947543821	0.00701679238467888	Down in AD
PTGER4	27.8664765685704	-2.93959223778117	0.832202459743347	-3.53230419276548	0.000411955180515306	0.00704822168042567	Down in AD
SPSB1	31.8944716123805	-2.37251135611975	0.671737402997414	-3.53190301080924	0.00041258064913294	0.00704879536567439	Down in AD
C1orf109	55.6985913350222	-1.99209806904819	0.564343380002057	-3.52993964249377	0.000415654479889762	0.00709113688614224	Down in AD
THUMPD3-AS1	216.769192867193	-1.65542136424179	0.469196958793947	-3.52820139435044	0.000418393701505703	0.00711747456789987	Down in AD
USP8	175.597362616195	-1.21212599535223	0.343548977127543	-3.52824801135188	0.000418320020542633	0.00711747456789987	Down in AD
CDK13	118.101047902586	-1.93697276452587	0.549283107049004	-3.52636507416396	0.000421305775957059	0.00715678912995243	Down in AD
CNOT6L	132.663296128582	-1.25317265611122	0.355537960030045	-3.52472252472091	0.000423926590709193	0.00719105105721519	Down in AD
NUDT1	94.1914978006959	1.43575268645049	0.407449212538799	3.52375864835859	0.000425471609797346	0.00720699278729275	Up in AD
RP11-20I23.13	8.47088285141694	-4.5905782817302	1.30347944462265	-3.52178801182334	0.000428646764669752	0.00725046260466961	Down in AD
AKR1B15	5.84147336031427	5.72687675003462	1.62681232834313	3.52030572319754	0.000431049641527803	0.00727045202735564	Up in AD
RBM7	99.6508601624687	-1.46754021657184	0.416870487656456	-3.52037445687746	0.000430937942714817	0.00727045202735564	Down in AD
C17orf96	75.1984173534527	-2.88030078473975	0.818584173357544	-3.51863727455879	0.000433769336325267	0.00729565714260068	Down in AD
TRMT10A	37.5946894288813	-2.10002385637535	0.596801547864676	-3.51879760347326	0.00043350729423224	0.00729565714260068	Down in AD
ZNF304	32.9388790975482	-2.22403900251862	0.633752236853067	-3.50931937307585	0.000449255091639009	0.00754545787198493	Down in AD
HSD17B1	71.7199261310435	1.71088875325037	0.487675046893625	3.50825567998267	0.000451055325194422	0.00755438370241234	Up in AD
PIM3	221.484391033105	1.18492924324233	0.337751121961301	3.50829106462034	0.000450995330828205	0.00755438370241234	Up in AD
TGFBR3	48.0757974906276	-2.085324202107	0.594582605870631	-3.50720687338897	0.000452836954044298	0.0075735708549993	Down in AD
LEPROTL1	147.81934233974	1.91303988993782	0.546118724710292	3.50297435956378	0.000460093749519569	0.0076841463804755	Up in AD
GEMIN7	31.2100918249207	2.30565658789366	0.65845390290858	3.50162187164343	0.00046243541996458	0.00771104528307522	Up in AD
R3HDM4	107.436087366601	1.3968060519159	0.398994005234724	3.50081964538334	0.000463829627581337	0.00771104528307522	Up in AD
RBBP6	272.092273547033	-1.9082519979315	0.545128783665503	-3.50055263106859	0.000464294547192218	0.00771104528307522	Down in AD
TSTA3	354.159799837705	1.63239168683778	0.466282275417933	3.50086583362974	0.000463749249674896	0.00771104528307522	Up in AD
BRD2	444.48859274881	-1.76852821951043	0.505422421956968	-3.49910914648935	0.000466815449295825	0.007732671100253	Down in AD
RP3-333H23.8	11.3526178931657	-4.81200112567726	1.37522544313877	-3.49906348059886	0.000466895408219844	0.007732671100253	Down in AD
NPIPB6	8.93946692342915	-5.00186249638065	1.43002629256312	-3.49774163062101	0.000469215453674018	0.00774953900464662	Down in AD
RANGAP1	182.867124940427	1.16748471297183	0.33374787280117	3.49810383261186	0.000468578667252338	0.00774953900464662	Up in AD
MED8	143.942738544684	1.53917959785285	0.440379738711653	3.49511901332195	0.00047385041304526	0.00780508796532519	Up in AD
REM2	9.67438014091754	-3.62288054156324	1.03656083432539	-3.49509688345602	0.000473889704310557	0.00780508796532519	Down in AD
CNN2	125.851238483426	1.31042211463123	0.3750858723411	3.49365894922202	0.000476449260563996	0.00783640579391722	Up in AD
PCP4L1	6.49286846402886	5.85044770773107	1.67521316386413	3.49236015686275	0.000478772219375989	0.00785291954315328	Up in AD
ZNF570	17.4065463977328	-3.13340523067077	0.897135927660464	-3.49267611970687	0.000478206132745118	0.00785291954315328	Down in AD
ACVR2A	59.813956411426	-1.48607680504092	0.425664732909018	-3.49119081321346	0.0004808726852249	0.00787652260750772	Down in AD
OAS3	29.2284310289018	2.07333530094305	0.594136264644784	3.48966293478591	0.000483630132240119	0.00791080716307052	Up in AD
GPATCH8	96.7231632859478	-1.50723569042449	0.432086293031128	-3.48827471441198	0.000486148310467161	0.0079346881344597	Down in AD
STXBP6	16.8265156438935	-2.97164817192503	0.851933110296246	-3.48812381630723	0.000486422769411789	0.0079346881344597	Down in AD
LTBP3	218.077936240295	1.50614734310552	0.431976370233342	3.48664289736946	0.00048912399720135	0.00796783660557275	Up in AD
ZNF791	100.956721949646	-1.85181427652659	0.531288334916308	-3.4855165356083	0.000491187864142512	0.00799052607405606	Down in AD
MUCL1	29.7209202724733	1.96624080271052	0.564295507888261	3.48441689721879	0.000493210596742586	0.00801248538337069	Up in AD
PGM2	175.09759549238	1.32396712329831	0.38026928716718	3.48165673110552	0.000498322059409237	0.00808449466409428	Up in AD
CBX4	184.913096011525	-1.64455628680704	0.4724846178452	-3.48065571807851	0.000500187976322509	0.00810372574428359	Down in AD
BAK1	41.9997146682663	2.11608576133778	0.608237766325312	3.47904368734316	0.000503206545277118	0.00814155372440207	Up in AD
