gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	direction
TMPRSS11F	4.3239175823496	0.149950478684776	1.21965006997966	0.122945492625829	0.902150260960682	0.987809217846677	Up in AD
TMX3	6.91018106621388	-0.13504275088472	1.01033313965004	-0.133661606835441	0.893670165979249	0.987809217846677	Down in AD
TNRC6B	18.6880853805581	-0.0816189949264692	0.639375801474336	-0.127654181997917	0.89842265081098	0.987809217846677	Down in AD
UBXN1	33.2692359175698	0.063119826664966	0.511871962220032	0.123311748491185	0.901860237885886	0.987809217846677	Up in AD
UTP18	6.05291215626535	0.122143854973853	0.962798067414414	0.126863419348014	0.899048499780944	0.987809217846677	Up in AD
VEGFA	24.5081759835558	-0.0931052897915523	0.705865695800649	-0.13190227311719	0.895061590652551	0.987809217846677	Down in AD
VPS16	6.33132577106413	0.111826990349736	0.931176431772117	0.12009216141448	0.904410141737505	0.987809217846677	Up in AD
WWP2	4.42740420410316	0.166822496823948	1.18102853898712	0.141251876069835	0.887670965677213	0.987809217846677	Up in AD
ZDHHC20	23.5116706744965	-0.0765125131376821	0.601019166190312	-0.127304614298198	0.89869930834203	0.987809217846677	Down in AD
ZFAND2B	16.2926802536692	-0.0955900772615076	0.722607030555315	-0.132285008613946	0.894758864558093	0.987809217846677	Down in AD
ZNF185	25.8619325557054	0.0765044072639046	0.621205139076579	0.123154820286304	0.901984501326385	0.987809217846677	Up in AD
ZNF266	4.35716649097352	0.13718642190434	1.12361000409059	0.122094340033377	0.902824304343306	0.987809217846677	Up in AD
ACSL1	42.8325664476438	-0.061449644049708	0.518352477244783	-0.118547989538573	0.905633472990944	0.98808104862075	Down in AD
UBE2E2	14.5042149801411	-0.0859456826696716	0.726117498784438	-0.118363326615251	0.90577978258759	0.98808104862075	Down in AD
NDUFA9	12.498331300249	0.0916426971769727	0.776577686847612	0.118008408854729	0.906060995139152	0.988218394252729	Up in AD
COG3	8.8850480600448	-0.0958306278042107	0.83456741399242	-0.114826706863349	0.90858248005023	0.98910400852507	Down in AD
DOCK9	30.2985595671899	0.0677558592314278	0.593108396639692	0.114238576987452	0.90904867205235	0.98910400852507	Up in AD
