gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	direction
CERCAM	21.8519543192227	1.13423868795176	1.26026870943494	0.899997500104809	0.368121581065489	0.744552632239195	Up in AD
CSTF1	259.934444118663	0.564958747189091	0.62733182260132	0.900574029301447	0.367814848146342	0.744552632239195	Up in AD
CTD-3088G3.8	18.1429150948951	-1.56807898490592	1.7422858347964	-0.900012474181174	0.368113612339553	0.744552632239195	Down in AD
FAM69A	40.3205547142231	0.761566648916566	0.845835131348689	0.900372449300188	0.367922077384006	0.744552632239195	Up in AD
HIPK1-AS1	22.7013022145111	-0.955058220465734	1.06088468229496	-0.900246969726906	0.367988835297424	0.744552632239195	Down in AD
LPXN	32.0444750413351	-0.806000306091976	0.895429827484376	-0.900126711611067	0.36805282235716	0.744552632239195	Down in AD
PPP1R14A	24.2595173479372	-0.912068316135519	1.01305215984415	-0.900317231716706	0.367951453432796	0.744552632239195	Down in AD
RP11-181C3.1	15.4143531732815	1.10086691848932	1.22283412774335	0.90025858251183	0.367982656721842	0.744552632239195	Up in AD
ARRDC4	503.340816609937	-0.421649653454493	0.468762985321511	-0.899494342893339	0.368389407718106	0.744603276540563	Down in AD
BTBD10	320.748726952475	-0.433971715624122	0.482436400079562	-0.899541816398084	0.368364132762205	0.744603276540563	Down in AD
C6orf3	8.11262467810637	-1.43255498707782	1.59253067357693	-0.89954624475785	0.368361775152721	0.744603276540563	Down in AD
FGFBP2	12.3758311161416	-1.19486398449603	1.32806617107913	-0.89970214626063	0.368278780912041	0.744603276540563	Down in AD
C1S	313.592000513908	0.532994790076194	0.592779858731218	0.899144568131942	0.368575661528083	0.744780760494315	Up in AD
ZNF510	34.3889841168977	0.849155603248909	0.944314027165349	0.89923010653343	0.368530107223173	0.744780760494315	Up in AD
EPRS	1009.07411227915	0.395961199220446	0.44062836189671	0.898628489360077	0.368850578618256	0.744841656959481	Up in AD
HIST1H2BH	164.759346588359	0.519851238805838	0.578268393166947	0.898979167716253	0.368663757060543	0.744841656959481	Up in AD
MRPS18C	2413.45469751423	0.469167736151006	0.522085327915445	0.898641871481572	0.368843448301545	0.744841656959481	Up in AD
RIMKLB	221.130291377233	-0.52629226089352	0.585668549320815	-0.898617932453173	0.368856203653076	0.744841656959481	Down in AD
SLC1A4	217.122686679875	0.499595126208962	0.556011641070453	0.898533572511403	0.368901155062742	0.744841656959481	Up in AD
ZNF814	114.505534857608	-0.52586937040975	0.585123854924288	-0.898731723179865	0.36879557537284	0.744841656959481	Down in AD
ITGB2	13.6495838541308	-1.39132343409679	1.54866581686395	-0.898401332906164	0.368971626130117	0.744884546360881	Down in AD
GPCPD1	260.356975471696	0.445118884594549	0.495876613473738	0.897640405899324	0.369377290173452	0.745373266291405	Up in AD
INHBB	22.5635194011015	-0.915002661002901	1.0193302316509	-0.897650861900731	0.369371714010392	0.745373266291405	Down in AD
SMARCD2	931.524653565335	0.414296912332877	0.46145718466651	0.897801412783908	0.369291431350218	0.745373266291405	Up in AD
TTC4	32.4182829623086	0.88409348380261	0.984977149839105	0.897577658473625	0.369410754340047	0.745373266291405	Up in AD
MR1	171.536604404601	0.599068613930717	0.667536561750795	0.89743191348126	0.369488489657773	0.745374645144847	Up in AD
RP5-1158E12.3	17.546983510062	1.43029319758417	1.59399787103635	0.897299314869383	0.369559221986428	0.745374645144847	Up in AD
TCF7L1	16.6194805944943	1.15933641259417	1.29200614676398	0.897314935767059	0.36955088886405	0.745374645144847	Up in AD
COLQ	8.48215974824235	1.43527301290205	1.60063835803975	0.896687878116196	0.369885490730163	0.745535814604782	Up in AD
GSS	827.17702711859	-0.43802001989595	0.488482673761428	-0.896695099793603	0.369881636126896	0.745535814604782	Down in AD
ILF3	1906.9043488385	-0.43351711339707	0.483408489554585	-0.896792511435855	0.369829644657521	0.745535814604782	Down in AD
NSUN3	100.546104624778	0.573140337148377	0.638975106901728	0.896968177567085	0.369735897937034	0.745535814604782	Up in AD
TARS	647.92239821525	-0.505677342260155	0.563858898157633	-0.896815398165069	0.369817429993328	0.745535814604782	Down in AD
DEAF1	466.786430220092	0.564504147353607	0.629705881447377	0.896456844354218	0.370008819227207	0.745685061764367	Up in AD
ACSM1	21.5591790771851	-0.929543713682295	1.03702663938727	-0.896354711033763	0.370063347318815	0.745685719667902	Down in AD
ARHGAP5	1340.02862440879	-0.452642595817663	0.505177754698764	-0.896006587003365	0.37024924521802	0.745685719667902	Down in AD
MRPS24	46.3734730129096	-0.993833213275168	1.10940687498263	-0.895823917884706	0.370346813552484	0.745685719667902	Down in AD
RP11-46A10.5	14.7649809234875	-1.10787117056978	1.23698004759188	-0.895625740064724	0.370452683546601	0.745685719667902	Down in AD
SGCB	157.702350839416	-0.597316249656926	0.666801963233415	-0.895792577994907	0.370363554608717	0.745685719667902	Down in AD
SMDT1	3760.15045866691	-0.362483127513553	0.404680341730621	-0.895727047089535	0.370398561246538	0.745685719667902	Down in AD
TMEM161B	235.877564909465	0.477294893946899	0.532839868455461	0.895756722053157	0.370382708613638	0.745685719667902	Up in AD
VCPKMT	356.95035342119	-0.418114284031028	0.466794211476043	-0.895714372097536	0.370405332469878	0.745685719667902	Down in AD
ZNF599	103.209308176254	-0.598320836088608	0.667760673201974	-0.89601089147644	0.370246946279395	0.745685719667902	Down in AD
MRPL37	928.577562933927	0.465622738513128	0.520037930112104	0.895363033255582	0.370593055002409	0.745869049646376	Up in AD
MAP4K2	149.662023150676	-0.502490423726617	0.56132596387952	-0.895184716298763	0.370688353458952	0.745961627368985	Down in AD
ALG11	42.8372852258964	0.725733574615687	0.811011879046784	0.894849500193107	0.370867545171002	0.746222982178515	Up in AD
CLIP3	10.638859259582	-1.3051328225733	1.45875904101914	-0.894687049659339	0.370954403384742	0.746298507859929	Down in AD
ELOVL5	429.773132161877	-0.65701510412683	0.734576993680783	-0.894412852265751	0.371101038472	0.746494258590778	Down in AD
FCGR2A	30.9401803797012	-0.890073094641581	0.995327008741373	-0.89425192607514	0.371187115214452	0.746568156361808	Down in AD
NCK1	821.211165388238	-0.406802926827614	0.454988176266013	-0.89409560082672	0.371270742851329	0.74663710926149	Down in AD
RNMT	1629.76629682628	0.384824862015961	0.430459448596838	0.893986328492424	0.371329206038089	0.746638156780431	Up in AD
UGP2	2097.17647711494	-0.396289945301628	0.443321886986538	-0.89391017437779	0.371369953600523	0.746638156780431	Down in AD
